Dubois Municipal Airport,US,Dubois,DBS
Dubrovnik Airport,HR,Dubrovnik,DBV
Dubuque Regional Airport,US,Dubuque,DBQ
Michael AAF (Dugway Proving Ground) Airport,US,Dugway Proving Ground,DPG
Lac Gagnon Seaplane Base,CA,Duhamel,YGA
Dulkaninna Airport,AU,Dulkaninna,DLK
Duluth International Airport,US,Duluth,DLH
Sibulan Airport,PH,Dumaguete City,DGT
Pinang Kampai Airport,ID,Dumai-Sumatra Island,DUM
Dumpu Airport,PG,Dumpu,DPU
Duncan Airport,CA,Duncan,DUQ
Halliburton Field,US,Duncan,DUC
Dundee Airport,GB,Dundee,DND
Dunedin International Airport,NZ,Dunedin,DUD
Dunhuang Airport,CN,Dunhuang,DNH
Dunk Island Airport,AU,Dunk Island,DKI
Chautauqua County-Dunkirk Airport,US,Dunkirk,DKK
Dunsmuir Muni-Mott Airport,US,Dunsmuir,MHS
Ja'Aluni Airport,OM,Duqm,JNJ
Duqm International Airport,OM,Duqm,DQM
Durango La Plata County Airport,US,Durango,DRO
General Guadalupe Victoria International Airport,MX,Durango,DGO
Animas Air Park,US,Durango,AMK
Eaker Field,US,Durant,DUA
Santa Bernardina International Airport,UY,Durazno,DZO
Virginia Airport,ZA,Durban,VIR
King Shaka International Airport,ZA,Durban,DUR
Kazi Nazrul Islam Airport,IN,Durgapur,RDP
Durham Tees Valley Airport,GB,Durham,MME
Dushanbe Airport,TJ,Dushanbe,DYU
Düsseldorf Airport,DE,Düsseldorf,DUS
Dwangwa Airport,MW,Dwangwa,DWA
Dzaoudzi Pamandzi International Airport,YT,Dzaoudzi,DZA
Eagle County Regional Airport,US,Eagle,EGE
Eagle Airport,US,Eagle,EAA
Eagle Lake Airport,US,Eagle Lake,ELA
Maverick County Memorial International Airport,US,Eagle Pass,EGP
Eagle River Union Airport,US,Eagle River,EGV
Earlton (Timiskaming Regional) Airport,CA,Earlton,YXR
East Hampton Airport,US,East Hampton,HTO
Rentschler Heliport,US,East Hartford,EHT
Ben Schoeman Airport,ZA,East London,ELS
Birchwood-Pocono Airport,US,East Stroudsburg,ESP
Stroudsburg Pocono Airport,US,East Stroudsburg,ESP
Iosco County Airport,US,East Tawas,ECA
Eastland Municipal Airport,US,Eastland,ETN
Eastmain River Airport,CA,Eastmain River,ZEM
Easton State Airport,US,Easton,ESW
Easton Airport / Newnam Field,US,Easton,ESN
Mc Entire Joint National Guard Base,US,Eastover,MMT
Waldron Airstrip,US,Eastsound,WDN
Orcas Island Airport,US,Eastsound,ESD
Chippewa Valley Regional Airport,US,Eau Claire,EAU
Ebadon Airport,MH,Ebadon Island,EBN
Burg Feuerstein Airport,DE,Ebermannstadt,URD
Ebolowa Airport,CM,Ebolowa,EBW
Ebon Airport,MH,Ebon Atoll,EBO
Eday Airport,GB,Eday,EOI
Northeastern Regional Airport,US,Edenton,EDE
Edinburgh Airport,GB,Edinburgh,EDI
Edmonton City Centre (Blatchford Field) Airport,CA,Edmonton,YXD
Edmonton International Airport,CA,Edmonton,YEG
Edna Bay Seaplane Base,US,Edna Bay,EDA
Balıkesir Körfez Airport,TR,Edremit,EDO
Edson Airport,CA,Edson,YET
Edwards Air Force Base,US,Edwards,EDW
Eek Airport,US,Eek,EEK
Efogi Airport,PG,Efogi,EFG
Egegik Airport,US,Egegik,EGX
Egilsstaðir Airport,IS,Egilsstaðir,EGS
Ovda Airport,IL,Eilat,VDA
Ramon Airport,IL,Eilat,ETM
Eilat Airport,IL,Eilat,ETH
Einasleigh Airport,AU,Einasleigh,EIH
Eindhoven Airport,NL,Eindhoven,EIN
Eirunepé Airport,BR,Eirunepé,ERN
Eisenach-Kindel Airport,DE,Eisenach,EIB
Ejin Banner-Taolai Airport,CN,Ejin Banner,EJN
Ekati Airport,CA,Ekati,YOA
Ekibastuz Airport,KZ,Ekibastuz,EKB
Ekuk Airport,US,Ekuk,KKU
Ekwok Airport,US,Ekwok,KEK
Hassan I Airport,EH,El Aaiún,EUN
El Alamein International Airport,EG,El Alamein,DBB
El Arish International Airport,EG,El Arish,AAC
El Bagre Airport,CO,El Bagre,EBG
Monteagudo Airport,BO,El Bañado,MHW
Las Flores Airport,CO,El Banco,ELB
El Bayadh Airport,DZ,El Bayadh,EBH
El Bolson Airport,AR,El Bolson,EHL
El Borma Airport,TN,El Borma,EBM
Lago Argentino Airport,AR,El Calafate,ING
El Calafate Airport,AR,El Calafate,FTE
El Centro NAF Airport (Vraciu Field),US,El Centro,NJK
El Charco Airport,CO,El Charco,ECR
El Daein Airport,SD,El Daein,ADV
El Debba Airport,SD,El Debba,EDB
El Dorado Airport,AR,El Dorado,ELO
South Arkansas Regional At Goodwin Field,US,El Dorado,ELD
Captain Jack Thomas El Dorado Airport,US,El Dorado,EDK
El Encanto Airport,CO,El Encanto,ECO
El Fasher Airport,SD,El Fasher,ELF
El Gora Airport,EG,El Gora,EGH
Hierro Airport,ES,El Hierro Island,VDE
El Maiten Airport,AR,El Maiten,EMX
El Golea Airport,DZ,El Menia,ELG
El Mirador Heliport,GT,El Mirador,EMR
San Gabriel Valley Airport,US,El Monte,EMT
El Naranjo Airport,GT,El Naranjo,ENJ
El Nido Airport,PH,El Nido,ENI
El Palomar Airport,AR,El Palomar,EPA
El Paso International Airport,US,El Paso,ELP
El Porvenir Airport,PA,El Porvenir,PVE
EL Real Airport,PA,El Real de Santa María,ELE
El Reno Regional Airport,US,El Reno,RQO
Ricardo García Posada Airport,CL,El Salvador,ESR
San Tomé Airport,VE,El Tigre,SOM
El Tor Airport,EG,El Tor,ELT
Juan Pablo Pérez Alfonso Airport,VE,El Vigía,VIG
El Yopal Airport,CO,El Yopal,EYP
Elazığ Airport,TR,Elazığ,EZS
Elcho Island Airport,AU,Elcho Island,ELC
Eldoret International Airport,KE,Eldoret,EDL
Grand Coulee Dam Airport,US,Electric City,GCD
Elelim Airport,ID,Elelim-Papua Island,ELR
Opinaca Aerodrome,CA,Éléonore Mine,YOI
Elfin Cove Seaplane Base,US,Elfin Cove,ELV
Moses Point Airport,US,Elim,MOS
Elim Airport,US,Elim,ELI
Eliptamin Airport,PG,Eliptamin,EPT
Elista Airport,RU,Elista,ESL
Eliye Springs Airport,KE,Eliye Springs,EYS
Elizabeth City Regional Airport & Coast Guard Air Station,US,Elizabeth City,ECG
Addington Field / Elizabethtown Regional Airport,US,Elizabethtown,EKX
Elk City Regional Business Airport,US,Elk City,ELK
Elkhart Municipal Airport,US,Elkhart,EKI
Elkins-Randolph Co-Jennings Randolph Field,US,Elkins,EKN
Elko Regional Airport,US,Elko,EKO
Ellamar Seaplane Base,US,Ellamar,ELW
Bowers Field,US,Ellensburg,ELN
Elliot Lake Municipal Airport,CA,Elliot Lake,YEL
Ellisras Matimba Airport,ZA,Ellisras,ELL
Elmira Corning Regional Airport,US,Elmira/Corning,ELM
Elrose Airport,AU,Elrose Mine,ERQ
Ely Municipal Airport,US,Ely,LYU
Ely Airport Yelland Field,US,Ely,ELY
Siwo Airport,VU,Emae Island,EAE
Embessa Airport,PG,Embessa,EMS
Emden Airport,DE,Emden,EME
Emerald Airport,AU,Emerald,EMD
Blue Canyon Nyack Airport,US,Emigrant Gap,BLU
Emirau Airport,PG,Emirau Island,EMI
Emmonak Airport,US,Emmonak,EMK
Emo River Airstrip,PG,Emo Mission,EMO
Empangeni Airport,ZA,Empangeni,EMG
Emporia Municipal Airport,US,Emporia,EMP
En Nahud Airport,SD,En Nahud,NUD
Enarotali Airport,ID,Enarotali-Papua Island,EWI
Teniente Amin Ayub Gonzalez Airport,PY,Encarnación,ENO
Ende (H Hasan Aroeboesman) Airport,ID,Ende-Flores Island,ENE
Eneabba Airport,AU,Eneabba,ENB
Akanu Ibiam International Airport,NG,Enegu,ENU
Enejit Airport,MH,Enejit Island,EJT
Enfidha - Hammamet International Airport,TN,Enfidha,NBE
Engati Airstrip,PG,Engati,EGA
Enid Woodring Regional Airport,US,Enid,WDG
Vance Air Force Base,US,Enid,END
Eniwetok Airport,MH,Eniwetok Atoll,ENT
Enniskillen/St Angelo Airport,GB,Enniskillen,ENK
Enontekio Airport,FI,Enontekio,ENF
Twente Airport,NL,Enschede,ENS
San Quintín Military Airstrip,MX,Ensenada,SNQ
Guerrero Negro Airport,MX,Ensenada,GUB
Ensenada International Airport / El Cipres Air Base,MX,Ensenada,ESE
Bahía de los Ángeles Airport,MX,Ensenada,BHL
Enshi Airport,CN,Enshi,ENH
Enterprise Municipal Airport,US,Enterprise,ETS
Entrance Island Seaplane Base,US,Entrance Island,HBH
Barra Airport,GB,Eoligarry,BRR
Ephrata Municipal Airport,US,Ephrata,EPH
Valesdir Airport,VU,Epi Island,VLS
Épinal-Mirecourt Airport,FR,Épinal/Mirecourt,EPL
Eqalugaarsuit Heliport,GL,Eqalugaarsuit,QFG
Erandique Airport,HN,Erandique,EDQ
Erave Airport,PG,Erave,ERE
Yerbogachen Airport,RU,Erbogachen,ERG
Erdenet Airport,MN,Erdenet,ERT
Erechim Airport,BR,Erechim,ERM
Erenhot Saiwusu International Airport,CN,Erenhot,ERL
Erfurt Airport,DE,Erfurt,ERF
Erie International Tom Ridge Field,US,Erie,ERI
Erigavo Airport,SO,Erigavo,ERA
Moulay Ali Cherif Airport,MA,Errachidia,ERH
Errol Airport,US,Errol,ERR
Erume Airport,PG,Erume,ERU
Erzincan Airport,TR,Erzincan,ERC
Erzurum International Airport,TR,Erzurum,ERZ
Esa'ala Airport,PG,Esa'ala,ESA
Esbjerg Airport,DK,Esbjerg,EBJ
Andorra la Vella (Our Lady of Meritxell Hospital) Heliport,AD,Escaldes-Engordany,ALV
Delta County Airport,US,Escanaba,ESC
Eskilstuna Airport,SE,Eskilstuna,EKT
Anadolu Airport,TR,Eskişehir,AOE
Ohkay Owingeh Airport,US,Espanola,ESO
Amílcar Cabral International Airport,CV,Espargos,SID
Esperance Airport,AU,Esperance,EPR
Espinosa Airport,BR,Espinosa,ESI
Brigadier Antonio Parodi Airport,AR,Esquel,EQS
Essaouira-Mogador Airport,MA,Essaouira,ESU
Philadelphia Seaplane Base,US,Essington,PSQ
Estevan Airport,CA,Estevan,YEN
Estherville Municipal Airport,US,Estherville,EST
Etadunna Airport,AU,Etadunna,ETD
Kaufana Airport,TO,Eua Island,EUA
Weedon Field,US,Eufaula,EUF
Mahlon Sweet Field,US,Eugene,EUG
Eunice Airport,US,Eunice,UCE
Eureka Airport,CA,Eureka,YEU
Eureka Airport,US,Eureka,EUE
Murray Field,US,Eureka,EKA
Eva Downs Airport,AU,Eva Downs,EVD
Ben Bruce Memorial Airpark,US,Evadale,EVA
Evanston-Uinta County Airport-Burns Field,US,Evanston,EVW
Evansville Regional Airport,US,Evansville,EVV
Eveleth Virginia Municipal Airport,US,Eveleth,EVM
Harstad/Narvik Airport - Evenes,NO,Evenes,EVE
Severo-Evensk Airport,RU,Evensk,SWV
Snohomish County (Paine Field) Airport,US,Everett,PAE
Évreux-Fauville (BA 105) Air Base,FR,Évreux/Fauville,EVX
Ewo Airport,CG,Ewo,EWO
Excursion Inlet Seaplane Base,US,Excursion Inlet,EXI
Exeter International Airport,GB,Exeter,EXT
Learmonth Airport,AU,Exmouth,LEA
Eil Airport,SO,Eyl,HCM
Fada N'gourma Airport,BF,Fada N'gourma,FNG
Fagernes Airport - Leirin,NO,Fagernes,VDB
Fagurhólsmýri Airport,IS,Fagurhólsmýri,FAG
Fahud Airport,OM,Fahud,FAU
Fair Isle Airport,GB,Fair Isle,FIE
Metro Field,US,Fairbanks,MTX
Fairbanks International Airport,US,Fairbanks,FAI
Eielson Air Force Base,US,Fairbanks,EIL
Ladd AAF Airfield,US,Fairbanks/Ft Wainwright,FBK
Fairbury Municipal Airport,US,Fairbury,FBY
Travis Air Force Base,US,Fairfield,SUU
Fairfield Municipal Airport,US,Fairfield,FFL
RAF Fairford,GB,Fairford,FFD
Fairmont Municipal Airport,US,Fairmont,FRM
Fairmont Hot Springs Airport,CA,Fairmont Hot Springs,YCZ
Fairview Airport,CA,Fairview,ZFW
Faisalabad International Airport,PK,Faisalabad,LYP
Fakahina Airport,PF,Fakahina,FHZ
Fakfak Airport,ID,Fakfak-Papua Island,FKQ
Ulithi Airport,FM,Falalop Island,ULI
Fallon Naval Air Station,US,Fallon,NFL
Fallon Municipal Airport,US,Fallon,FLX
Cape Cod Coast Guard Air Station,US,Falmouth,FMH
False Island Seaplane Base,US,False Island,FAK
False Pass Airport,US,False Pass,KFP
Fane Airport,PG,Fane Mission,FNE
Farafangana Airport,MG,Farafangana,RVA
Farah Airport,AF,Farah,FAH
Faranah Airport,GN,Faranah,FAA
Huahine-Fare Airport,PF,Fare,HUH
Farewell Airport,US,Farewell,FWL
Hector International Airport,US,Fargo,FAR
Faribault Municipal Airport-Liz Wall Strohfus Field,US,Faribault,FBL
Republic Airport,US,Farmingdale,FRG
Four Corners Regional Airport,US,Farmington,FMN
Farmington Regional Airport,US,Farmington,FAM
Farnborough Airport,GB,Farnborough,FAB
Faro Airport,CA,Faro,ZFA
Faro Airport,PT,Faro,FAO
Lista Airport,NO,Farsund,FAN
Fasa Airport,IR,Fasa,FAZ
Fáskrúðsfjörður Airport,IS,Fáskrúðsfjörður,FAS
Woitape Airport,PG,Fatima Mission,WTP
Pope Field,US,Fayetteville,POB
Drake Field,US,Fayetteville,FYV
Fayetteville Municipal Airport,US,Fayetteville,FYM
Fayetteville Regional Airport - Grannis Field,US,Fayetteville,FAY
Northwest Arkansas Regional Airport,US,Fayetteville/Springdale/Rogers,XNA
Fayzabad Airport,AF,Fayzabad,FBD
Fderik Airport,MR,Fderik,FGD
Novo Aeródromo de Feijó,BR,Feijó,FEJ
João Durval Carneiro Airport,BR,Feira De Santana,FEC
Fera/Maringe Airport,SB,Fera Island,FRE
Feramin Airport,PG,Feramin,FRQ
Fergana International Airport,UZ,Fergana,FEG
Fergus Falls Municipal Airport - Einar Mickelson Field,US,Fergus Falls,FFM
Ferkessedougou Airport,CI,Ferkessedougou,FEK
Fernando de Noronha Airport,BR,Fernando De Noronha,FEN
Saïss Airport,MA,Fes,FEZ
Fetlar Airport,GB,Fetlar Island,FEA
Fianarantsoa Airport,MG,Fianarantsoa,WFI
Ficksburg Sentraoes Airport,ZA,Ficksburg,FCB
Figari Sud-Corse Airport,FR,Figari Sud-Corse,FSC
Filadelfia Airport,PY,Filadelfia,FLM
Fillmore Municipal Airport,US,Fillmore,FIL
Fincha Airport,ET,Fincha,FNH
Findlay Airport,US,Findlay,FDY
Finke Airport,AU,Finke,FIK
Peretola Airport,IT,Firenze,FLR
Elizabeth Field,US,Fishers Island,FID
Fitiuta Airport,AS,Fitiuta Village,FTI
Flagstaff Pulliam International Airport,US,Flagstaff,FLG
Flat Airport,US,Flat,FLT
Holt Airport,IS,Flateyri,FLI
Flensburg-Schäferhaus Airport,DE,Flensburg,FLF
Flin Flon Airport,CA,Flin Flon,YFO
Flinders Island Airport,AU,Flinders Island,FLS
Bishop International Airport,US,Flint,FNT
Marion County Regional Airport,US,Flippin,FLP
Florence Municipal Airport,US,Florence,FMU
Florence Regional Airport,US,Florence,FLO
Gustavo Artunduaga Paredes Airport,CO,Florencia,FLA
Cangapara Airport,BR,Floriano,FLB
Hercílio Luz International Airport,BR,Florianópolis,FLN
Florø Airport,NO,Florø,FRO
Flotta Isle Airport,GB,Flotta Isle,FLH
Christmas Island Airport,CX,Flying Fish Cove,XCH
"Foggia ""Gino Lisa"" Airport",IT,Foggia,FOG
Naval Outlying Field Barin,US,Foley,NHX
Mohéli Bandar Es Eslam Airport,KM,Fomboni,NWA
Fond du Lac County Airport,US,Fond du Lac,FLD
Fond-Du-Lac Airport,CA,Fond-Du-Lac,ZFD
Fontanges Airport,CA,Fontanges,YFG
Fonte Boa Airport,BR,Fonte Boa,FBA
Monaco Heliport,MC,Fontvieille,MCM
Forbes Airport,AU,Forbes,FRB
Førde Airport,NO,Førde,FDE
Forest City Municipal Airport,US,Forest City,FXY
Forestville Airport,CA,Forestville,YFE
Forlì Airport,IT,Forlì (FC),FRL
Formosa Airport,AR,Formosa,FMA
Forrest City Municipal Airport,US,Forrest City,FCY
Oombulgurri Airport,AU,Forrest River Mission,FVR
A P Hill AAF (Fort A P Hill) Airport,US,Fort A. P. Hill,APH
Fort Albany Airport,CA,Fort Albany,YFA
Davison Army Air Field,US,Fort Belvoir,DAA
Lawson Army Air Field (Fort Benning),US,Fort Benning(Columbus),LSF
Biggs Army Air Field (Fort Bliss),US,Fort Bliss/El Paso,BIF
Fort Bragg Airport,US,Fort Bragg,FOB
Simmons Army Air Field,US,Fort Bragg,FBG
Fort Bridger Airport,US,Fort Bridger,FBR
Campbell AAF (Fort Campbell) Air Field,US,Fort Campbell/Hopkinsville,HOP
Butts AAF (Fort Carson) Air Field,US,Fort Carson,FCS
Fort Chipewyan Airport,CA,Fort Chipewyan,YPY
Fort Dodge Regional Airport,US,Fort Dodge,FOD
Felker Army Air Field,US,Fort Eustis,FAF
Fort Frances Municipal Airport,CA,Fort Frances,YAG
Fort Good Hope Airport,CA,Fort Good Hope,YGH
Hood Army Air Field,US,Fort Hood,HLR
Fort Hope Airport,CA,Fort Hope,YFH
Sierra Vista Municipal Airport / Libby Army Air Field,US,Fort Huachuca / Sierra Vista,FHU
Muir Army Air Field (Fort Indiantown Gap) Airport,US,Fort Indiantown Gap(Annville),MUI
Bicycle Lake Army Air Field,US,Fort Irwin/Barstow,BYS
Godman Army Air Field,US,Fort Knox,FTK
Fort Lauderdale Executive Airport,US,Fort Lauderdale,FXE
Fort Lauderdale Hollywood International Airport,US,Fort Lauderdale,FLL
Sherman Army Air Field,US,Fort Leavenworth,FLV
Fort Lee Army Airfield,US,Fort Lee,FLE
Waynesville-St. Robert Regional Forney field,US,Fort Leonard Wood,TBN
Gray Army Air Field,US,Fort Lewis/Tacoma,GRF
Fort Liard Airport,CA,Fort Liard,YJF
Fort Mackay / Horizon Airport,CA,Fort Mackay,HZP
Fort Madison Municipal Airport,US,Fort Madison,FMS
Fort McMurray Airport,CA,Fort McMurray,YMM
Fort McMurray / Mildred Lake Airport,CA,Fort McMurray,NML
Fort Mcpherson Airport,CA,Fort Mcpherson,ZFM
Tipton Airport,US,Fort Meade(Odenton),FME
Southwest Florida International Airport,US,Fort Myers,RSW
Page Field,US,Fort Myers,FMY
Fort Nelson Airport,CA,Fort Nelson,YYE
St Lucie County International Airport,US,Fort Pierce,FPR
Polk Army Air Field,US,Fort Polk,POE
Fort Reliance Seaplane Base,CA,Fort Reliance,YFL
Fort Resolution Airport,CA,Fort Resolution,YFR
Bryant Army Heliport,US,Fort Richardson(Anchorage),FRN
Marshall Army Air Field,US,Fort Riley (Junction City),FRI
Lowe AHP (Fort Rucker) Heliport,US,Fort Rucker Ozark,LOR
Hanchey Army (Fort Rucker) Heliport,US,Fort Rucker Ozark,HEY
Cairns AAF (Fort Rucker) Air Field,US,Fort Rucker/Ozark,OZR
Zhob Airport,PK,Fort Sandeman,PZH
Fort Scott Municipal Airport,US,Fort Scott,FSK
Fort Severn Airport,CA,Fort Severn,YER
Haley Army Airfield,US,Fort Sheridan,FSN
Henry Post Army Air Field (Fort Sill),US,Fort Sill,FSI
Fort Simpson Airport,CA,Fort Simpson,YFS
Fort Smith Airport,CA,Fort Smith,YSM
Fort Smith Regional Airport,US,Fort Smith,FSM
Fort St John Airport,CA,Fort St.John,YXJ
Wright AAF (Fort Stewart)/Midcoast Regional Airport,US,Fort Stewart(Hinesville),LIY
Fort Stockton Pecos County Airport,US,Fort Stockton,FST
Fort Sumner Municipal Airport,US,Fort Sumner,FSU
Smith Field,US,Fort Wayne,SMD
Fort Wayne International Airport,US,Fort Wayne,FWA
Greater Southwest International Airport-Amon Carter Field,US,Fort Worth,GSW
NAS Fort Worth JRB / Carswell Field,US,Fort Worth,FWH
Fort Worth Meacham International Airport,US,Fort Worth,FTW
Fort Worth Alliance Airport,US,Fort Worth,AFW
Fort Yukon Airport,US,Fort Yukon,FYU
Martinique Aimé Césaire International Airport,MQ,Fort-de-France,FDF
Pinto Martins International Airport,BR,Fortaleza,FOR
Alerta Airport,PE,Fortaleza,ALD
Foshan Shadi Airport,CN,Foshan (Nanhai),FUO
Fossil Downs Airport,AU,Fossil Downs Station,FSL
Fougamou Airport,GA,Fougamou,FOU
Foula Airfield,GB,Foula,FOA
Foumban Nkounja Airport,CM,Foumban,FOM
Foya Airport,LR,Foya,FOY
Cataratas International Airport,BR,Foz Do Iguaçu,IGU
Tenente Lund Pressoto Airport,BR,Franca,FRC
M'Vengue El Hadj Omar Bongo Ondimba International Airport,GA,Franceville,MVB
Francisco Beltrão Airport,BR,Francisco Beltrão,FBE
Francistown Airport,BW,Francistown,FRW
Capital City Airport,US,Frankfort,FFT
Frankfurt-Hahn Airport,DE,Frankfurt am Main,HHN
Frankfurt am Main Airport,DE,Frankfurt am Main,FRA
Franklin Regional Airport,US,Franklin,FKN
Venango Regional Airport,US,Franklin,FKL
Frederick Regional Airport,US,Frederick,FDR
Frederick Municipal Airport,US,Frederick,FDK
Fredericton Airport,CA,Fredericton,YFC
Grand Bahama International Airport,BS,Freeport,FPO
Albertus Airport,US,Freeport,FEP
Hastings Airport,SL,Freetown,HGS
Lungi International Airport,SL,Freetown (Lungi-Town),FNA
Frégate Island Airport,SC,Frégate Island,FRK
Macau International Airport,MO,Freguesia de Nossa Senhora do Carmo (Taipa),MFM
Fremont Municipal Airport,US,Fremont,FET
French Lick Municipal Airport,US,French Lick,FRH
Northern Aroostook Regional Airport,US,Frenchville,WFK
Fresno Chandler Executive Airport,US,Fresno,FCH
Fresno Yosemite International Airport,US,Fresno,FAT
Fria Airport,GN,Fria,FIG
Stuart Island Airpark,US,Friday Harbor,SSW
Friday Harbor Airport,US,Friday Harbor,FRD
Friday Harbor Seaplane Base,US,Friday Harbor,FBS
Frieda River Airport,PG,Frieda River,FAQ
Friedrichshafen Airport,DE,Friedrichshafen,FDH
Fritzlar Army Airfield,DE,Fritzlar,FRZ
Front Royal Warren County Airport,US,Front Royal,FRR
El Avellano Airport,CL,Frutillar,FRT
Eastern Slopes Regional Airport,US,Fryeburg,FRY
Parry Sound/Frying Pan Island-Sans Souci Seaplane Base,CA,Frying Pan Island,YSI
Fuerte Olimpo Airport,PY,Fuerte Olimpo,OLK
Fuerteventura Airport,ES,Fuerteventura Island,FUE
Fukuoka Airport,JP,Fukuoka,FUK
Fulleborn Airport,PG,Fulleborn,FUB
Fullerton Municipal Airport,US,Fullerton,FUL
Fuma Airport,PG,Fuma,FUM
Funadhoo Airport,MV,Funadhoo,FND
Funafuti International Airport,TV,Funafuti,FUN
Madeira Airport,PT,Funchal,FNC
Fundación Airport,CO,Fundación,FDA
Funter Bay Seaplane Base,US,Funter Bay,FNR
Fürstenfeldbruck Air Base,DE,Fürstenfeldbruck,FEL
Yokota Air Base,JP,Fussa,OKO
Futaleufú Airport,CL,Futaleufu,FFU
Pointe Vele Airport,WF,Futuna Island,FUT
Futuna Airport,VU,Futuna Island,FTA
Fuvahmulah Airport,MV,Fuvahmulah Island,FVM
Fuyuan Dongji Aiport,CN,Fuyuan,FYJ
Fuyun Koktokay Airport,CN,Fuyun,FYN
Fuzhou Changle International Airport,CN,Fuzhou,FOC
Gabala International Airport,AZ,Gabala,GBB
Gabbs Airport,US,Gabbs,GAB
Gabès Matmata International Airport,TN,Gabès,GAE
Sir Seretse Khama International Airport,BW,Gaborone,GBE
Silva Bay Seaplane Base,CA,Gabriola Island,SYF
Gachsaran Airport,IR,Gachsaran,GCH
Northeast Alabama Regional Airport,US,Gadsden,GAD
Gafsa Ksar International Airport,TN,Gafsa,GAF
Gag Island Airport,ID,Gag Island,GAV
Gage Airport,US,Gage,GAG
Kangra Airport,IN,Gaggal,DHM
Gagnoa Airport,CI,Gagnoa,GGN
Lee Gilmer Memorial Airport,US,Gainesville,GVL
Gainesville Regional Airport,US,Gainesville,GNV
Gainesville Municipal Airport,US,Gainesville,GLE
Montgomery County Airpark,US,Gaithersburg,GAI
Galbraith Lake Airport,US,Galbraith Lake,GBH
Galcaio Airport,SO,Galcaio,GLK
Gamarmalamo Airport,ID,Galela-Celebes Island,GLX
Edward G. Pitka Sr Airport,US,Galena,GAL
Galesburg Municipal Airport,US,Galesburg,GBG
Galion Municipal Airport,US,Galion,GQQ
Koggala Airport,LK,Galle,KCT
Gällivare Airport,SE,Gällivare,GEV
Gallup Municipal Airport,US,Gallup,GUP
